snapshot_utc,snapshot_ms,pair,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,bid_qty_sum_top20,ask_qty_sum_top20,mexc_timestamp_ms,raw_bids_json,raw_asks_json
2026-08-25T09:10:01.556528Z,1787649001556,PIPPINUSDT,0.018867,36454.56,0.018934,1033.30,178427.6,192461.09,1787649001348,"[[""0.018867"", ""36454.56""], [""0.018866"", ""6801.48""], [""0.018864"", ""3848.48""], [""0.018859"", ""18402.32""], [""0.018851"", ""55187.00""], [""0.018849"", ""27593.50""], [""0.018825"", ""9200.99""], [""0.018822"", ""9202.09""], [""0.018819"", ""215.06""], [""0.018800"", ""237.25""], [""0.018757"", ""1094.00""], [""0.018705"", ""1809.32""], [""0.018690"", ""129.99""], [""0.018678"", ""1574.67""], [""0.018671"", ""1324.93""], [""0.018669"", ""1321.35""], [""0.018659"", ""1296.21""], [""0.018649"", ""173.07""], [""0.018637"", ""1240.21""], [""0.018636"", ""1321.12""]]","[[""0.018934"", ""1033.30""], [""0.018935"", ""1529.13""], [""0.018952"", ""536.00""], [""0.018953"", ""3125.44""], [""0.018954"", ""11475.15""], [""0.018956"", ""18398.10""], [""0.018962"", ""28236.60""], [""0.018964"", ""27607.00""], [""0.018965"", ""55200.86""], [""0.018977"", ""4160.00""], [""0.018978"", ""2620.00""], [""0.018980"", ""2096.00""], [""0.018999"", ""18263.24""], [""0.019002"", ""1808.12""], [""0.019004"", ""177.89""], [""0.019007"", ""3680.00""], [""0.019008"", ""2898.00""], [""0.019010"", ""4969.26""], [""0.019025"", ""1505.00""], [""0.019028"", ""3142.00""]]"
2026-08-25T09:10:01.556528Z,1787649001556,NILUSDT,0.04297,811.76,0.04313,312.30,81395.68,96354.45,1787649002213,"[[""0.04297"", ""811.76""], [""0.04296"", ""1667.11""], [""0.04295"", ""917.56""], [""0.04294"", ""6075.00""], [""0.04291"", ""3244.50""], [""0.04285"", ""234.53""], [""0.04284"", ""628.00""], [""0.04282"", ""2163.00""], [""0.04280"", ""21150.00""], [""0.04279"", ""3735.81""], [""0.04278"", ""1511.82""], [""0.04277"", ""3735.00""], [""0.04276"", ""429.30""], [""0.04275"", ""32.52""], [""0.04274"", ""10462.75""], [""0.04273"", ""2933.64""], [""0.04272"", ""567.45""], [""0.04271"", ""2556.43""], [""0.04270"", ""17944.69""], [""0.04268"", ""594.81""]]","[[""0.04313"", ""312.30""], [""0.04314"", ""1081.50""], [""0.04315"", ""3786.92""], [""0.04319"", ""10575.00""], [""0.04323"", ""2163.00""], [""0.04326"", ""3948.00""], [""0.04337"", ""664.59""], [""0.04338"", ""1693.61""], [""0.04339"", ""36032.55""], [""0.04340"", ""213.12""], [""0.04341"", ""4181.58""], [""0.04342"", ""27.64""], [""0.04343"", ""15251.36""], [""0.04344"", ""31.73""], [""0.04345"", ""8040.78""], [""0.04346"", ""30.89""], [""0.04347"", ""27.61""], [""0.04349"", ""2163.00""], [""0.04366"", ""2163.00""], [""0.04369"", ""3966.27""]]"
2026-08-25T10:10:02.151706Z,1787652602151,PIPPINUSDT,0.018957,39580.00,0.019032,115.49,184505.51,175141.0,1787652601949,"[[""0.018957"", ""39580.00""], [""0.018956"", ""4336.37""], [""0.018954"", ""4336.37""], [""0.018951"", ""2634.36""], [""0.018950"", ""1206.65""], [""0.018948"", ""1190.63""], [""0.018928"", ""18289.48""], [""0.018923"", ""82358.21""], [""0.018910"", ""9152.23""], [""0.018891"", ""9161.63""], [""0.018821"", ""203.54""], [""0.018774"", ""194.27""], [""0.018699"", ""203.03""], [""0.018691"", ""2481.97""], [""0.018681"", ""2184.43""], [""0.018675"", ""1133.17""], [""0.018673"", ""2058.47""], [""0.018637"", ""1221.61""], [""0.018636"", ""1313.71""], [""0.018635"", ""1265.38""]]","[[""0.019032"", ""115.49""], [""0.019069"", ""11930.35""], [""0.019072"", ""9147.46""], [""0.019084"", ""28236.60""], [""0.019085"", ""82333.34""], [""0.019098"", ""8813.24""], [""0.019099"", ""2620.00""], [""0.019101"", ""1525.37""], [""0.019102"", ""1370.92""], [""0.019107"", ""3660.00""], [""0.019110"", ""2096.00""], [""0.019124"", ""2368.31""], [""0.019131"", ""1760.91""], [""0.019135"", ""7759.35""], [""0.019138"", ""3142.00""], [""0.019142"", ""1113.27""], [""0.019143"", ""238.67""], [""0.019183"", ""5210.00""], [""0.019223"", ""1560.00""], [""0.019247"", ""139.72""]]"
2026-08-25T10:10:02.151706Z,1787652602151,NILUSDT,0.04237,94.40,0.04252,288.57,109686.22,113090.06,1787652602714,"[[""0.04237"", ""94.40""], [""0.04235"", ""397.82""], [""0.04234"", ""9319.50""], [""0.04227"", ""21384.53""], [""0.04226"", ""2163.00""], [""0.04222"", ""528.39""], [""0.04221"", ""3528.09""], [""0.04220"", ""28.44""], [""0.04219"", ""29.76""], [""0.04218"", ""28.45""], [""0.04217"", ""1901.44""], [""0.04216"", ""31.36""], [""0.04215"", ""28.47""], [""0.04210"", ""7847.00""], [""0.04205"", ""788.00""], [""0.04204"", ""3017.00""], [""0.04202"", ""837.00""], [""0.04201"", ""54000.00""], [""0.04200"", ""24.64""], [""0.04193"", ""3708.93""]]","[[""0.04252"", ""288.57""], [""0.04253"", ""495.52""], [""0.04255"", ""3038.00""], [""0.04259"", ""10575.00""], [""0.04264"", ""379.81""], [""0.04265"", ""1382.87""], [""0.04269"", ""2163.00""], [""0.04271"", ""438.75""], [""0.04272"", ""2087.10""], [""0.04273"", ""3634.47""], [""0.04274"", ""3038.21""], [""0.04275"", ""8607.51""], [""0.04276"", ""20822.13""], [""0.04277"", ""107.64""], [""0.04278"", ""31072.59""], [""0.04279"", ""3638.43""], [""0.04280"", ""8607.24""], [""0.04281"", ""2163.00""], [""0.04284"", ""8356.00""], [""0.04302"", ""2194.22""]]"
2026-08-25T11:10:01.487288Z,1787656201487,PIPPINUSDT,0.018925,4227.24,0.019026,82514.43,165751.18,151992.78999999998,1787656201449,"[[""0.018925"", ""4227.24""], [""0.018924"", ""108.89""], [""0.018899"", ""39580.00""], [""0.018898"", ""55049.50""], [""0.018897"", ""27526.93""], [""0.018889"", ""9181.49""], [""0.018867"", ""9179.15""], [""0.018859"", ""9179.03""], [""0.018834"", ""1615.20""], [""0.018832"", ""1359.21""], [""0.018830"", ""1601.83""], [""0.018825"", ""1205.25""], [""0.018824"", ""2407.66""], [""0.018821"", ""203.54""], [""0.018790"", ""1373.45""], [""0.018774"", ""194.27""], [""0.018772"", ""1317.87""], [""0.018711"", ""192.80""], [""0.018598"", ""96.16""], [""0.018595"", ""151.71""]]","[[""0.019026"", ""82514.43""], [""0.019037"", ""4160.00""], [""0.019038"", ""536.00""], [""0.019040"", ""2096.00""], [""0.019046"", ""18341.21""], [""0.019055"", ""8813.24""], [""0.019056"", ""4686.41""], [""0.019059"", ""2620.00""], [""0.019078"", ""3142.00""], [""0.019083"", ""1411.06""], [""0.019085"", ""2800.92""], [""0.019086"", ""2596.28""], [""0.019095"", ""4169.78""], [""0.019098"", ""1769.95""], [""0.019105"", ""1113.27""], [""0.019109"", ""176.91""], [""0.019184"", ""251.42""], [""0.019189"", ""5210.00""], [""0.019190"", ""2805.27""], [""0.019241"", ""2778.64""]]"
2026-08-25T11:10:01.487288Z,1787656201487,NILUSDT,0.04256,119.70,0.04269,1561.50,102066.94,72807.05,1787656202113,"[[""0.04256"", ""119.70""], [""0.04255"", ""6075.00""], [""0.04248"", ""1159.52""], [""0.04247"", ""3244.50""], [""0.04246"", ""628.00""], [""0.04243"", ""234.53""], [""0.04242"", ""21150.00""], [""0.04239"", ""2163.00""], [""0.04238"", ""517.33""], [""0.04236"", ""215.82""], [""0.04235"", ""215.91""], [""0.04234"", ""216.00""], [""0.04233"", ""7829.00""], [""0.04232"", ""1203.36""], [""0.04231"", ""54031.85""], [""0.04230"", ""28.37""], [""0.04229"", ""28.38""], [""0.04228"", ""32.23""], [""0.04227"", ""811.44""], [""0.04224"", ""2163.00""]]","[[""0.04269"", ""1561.50""], [""0.04271"", ""3038.00""], [""0.04276"", ""628.00""], [""0.04277"", ""2163.00""], [""0.04280"", ""673.65""], [""0.04281"", ""10575.00""], [""0.04285"", ""3278.10""], [""0.04286"", ""28.00""], [""0.04287"", ""8417.71""], [""0.04288"", ""27.99""], [""0.04289"", ""609.93""], [""0.04290"", ""4163.19""], [""0.04291"", ""1187.46""], [""0.04292"", ""287.46""], [""0.04293"", ""30.19""], [""0.04294"", ""27.95""], [""0.04302"", ""3948.00""], [""0.04307"", ""2163.00""], [""0.04308"", ""29250.00""], [""0.04315"", ""748.92""]]"
2026-08-25T12:10:02.143850Z,1787659802143,PIPPINUSDT,0.018672,7411.21,0.018774,211.73,234114.72,179556.48,1787659801949,"[[""0.018672"", ""7411.21""], [""0.018671"", ""2490.68""], [""0.018654"", ""20084.34""], [""0.018653"", ""27882.01""], [""0.018652"", ""55708.22""], [""0.018619"", ""18562.48""], [""0.018598"", ""96.16""], [""0.018595"", ""151.71""], [""0.018570"", ""4292.86""], [""0.018549"", ""218.90""], [""0.018500"", ""30977.53""], [""0.018499"", ""1956.03""], [""0.018490"", ""1655.01""], [""0.018471"", ""1325.85""], [""0.018462"", ""1210.74""], [""0.018455"", ""1332.62""], [""0.018447"", ""1165.34""], [""0.018430"", ""57188.28""], [""0.018374"", ""202.35""], [""0.018337"", ""202.40""]]","[[""0.018774"", ""211.73""], [""0.018810"", ""536.00""], [""0.018811"", ""19495.66""], [""0.018813"", ""1545.47""], [""0.018815"", ""18550.44""], [""0.018824"", ""28515.01""], [""0.018825"", ""28042.17""], [""0.018832"", ""10150.00""], [""0.018833"", ""27838.52""], [""0.018837"", ""4160.00""], [""0.018838"", ""2620.00""], [""0.018839"", ""2096.00""], [""0.018850"", ""12527.11""], [""0.018851"", ""2609.78""], [""0.018856"", ""5470.91""], [""0.018857"", ""1113.27""], [""0.018858"", ""1403.01""], [""0.018862"", ""5218.14""], [""0.018863"", ""5869.26""], [""0.018932"", ""1584.00""]]"
2026-08-25T12:10:02.143850Z,1787659802143,NILUSDT,0.04219,1710.93,0.04235,819.61,108239.3,66216.73,1787659801313,"[[""0.04219"", ""1710.93""], [""0.04215"", ""6075.00""], [""0.04210"", ""1414.16""], [""0.04209"", ""3244.50""], [""0.04204"", ""1113.41""], [""0.04203"", ""21150.00""], [""0.04201"", ""3348.00""], [""0.04200"", ""1322.26""], [""0.04199"", ""9340.84""], [""0.04198"", ""28.59""], [""0.04197"", ""575.64""], [""0.04196"", ""28.60""], [""0.04195"", ""363.24""], [""0.04194"", ""29.54""], [""0.04193"", ""28.62""], [""0.04192"", ""28.63""], [""0.04191"", ""216.09""], [""0.04189"", ""3344.25""], [""0.04187"", ""54000.00""], [""0.04183"", ""877.00""]]","[[""0.04235"", ""819.61""], [""0.04236"", ""3038.00""], [""0.04238"", ""628.00""], [""0.04240"", ""3244.50""], [""0.04241"", ""1144.98""], [""0.04242"", ""1171.00""], [""0.04244"", ""932.93""], [""0.04245"", ""10575.00""], [""0.04248"", ""2866.50""], [""0.04251"", ""28.23""], [""0.04252"", ""33.27""], [""0.04253"", ""28.22""], [""0.04254"", ""8145.47""], [""0.04255"", ""29278.77""], [""0.04256"", ""216.45""], [""0.04257"", ""28.19""], [""0.04258"", ""33.26""], [""0.04259"", ""28.18""], [""0.04260"", ""28.17""], [""0.04261"", ""3948.00""]]"
2026-08-25T13:10:02.185630Z,1787663402185,PIPPINUSDT,0.018717,2489.72,0.018762,1741.50,184389.1,188400.13,1787663402449,"[[""0.018717"", ""2489.72""], [""0.018716"", ""201.99""], [""0.018693"", ""15662.76""], [""0.018692"", ""18568.42""], [""0.018679"", ""55686.68""], [""0.018678"", ""27843.34""], [""0.018645"", ""9284.83""], [""0.018643"", ""9284.83""], [""0.018636"", ""1549.62""], [""0.018616"", ""1367.10""], [""0.018607"", ""1513.14""], [""0.018604"", ""1361.40""], [""0.018602"", ""1200.39""], [""0.018598"", ""96.16""], [""0.018595"", ""151.71""], [""0.018591"", ""1305.81""], [""0.018570"", ""4292.86""], [""0.018549"", ""218.90""], [""0.018521"", ""1331.91""], [""0.018500"", ""30977.53""]]","[[""0.018762"", ""1741.50""], [""0.018770"", ""10298.76""], [""0.018802"", ""536.00""], [""0.018803"", ""23917.24""], [""0.018804"", ""18568.42""], [""0.018807"", ""4160.00""], [""0.018808"", ""2620.00""], [""0.018812"", ""14210.00""], [""0.018819"", ""2096.00""], [""0.018822"", ""4686.41""], [""0.018825"", ""55629.56""], [""0.018826"", ""27814.78""], [""0.018841"", ""197.60""], [""0.018856"", ""1769.95""], [""0.018867"", ""3142.00""], [""0.018912"", ""3938.30""], [""0.018913"", ""5134.82""], [""0.018916"", ""5064.61""], [""0.018926"", ""1113.27""], [""0.018930"", ""1760.91""]]"
2026-08-25T13:10:02.185630Z,1787663402185,NILUSDT,0.04287,771.48,0.04299,2015.73,105339.32,37884.24,1787663403217,"[[""0.04287"", ""771.48""], [""0.04286"", ""288.50""], [""0.04283"", ""6075.00""], [""0.04278"", ""3244.50""], [""0.04276"", ""628.00""], [""0.04274"", ""21150.00""], [""0.04273"", ""2163.00""], [""0.04269"", ""234.53""], [""0.04268"", ""213.93""], [""0.04267"", ""30.16""], [""0.04266"", ""214.20""], [""0.04265"", ""7987.14""], [""0.04264"", ""107.28""], [""0.04263"", ""501.93""], [""0.04262"", ""3260.52""], [""0.04261"", ""1198.87""], [""0.04260"", ""28.17""], [""0.04259"", ""54028.18""], [""0.04252"", ""2685.40""], [""0.04240"", ""528.53""]]","[[""0.04299"", ""2015.73""], [""0.04303"", ""1171.00""], [""0.04305"", ""1000.00""], [""0.04306"", ""3578.75""], [""0.04311"", ""628.00""], [""0.04312"", ""1000.00""], [""0.04313"", ""10575.00""], [""0.04317"", ""1650.05""], [""0.04318"", ""213.39""], [""0.04319"", ""677.53""], [""0.04320"", ""8567.44""], [""0.04321"", ""213.21""], [""0.04322"", ""213.21""], [""0.04323"", ""27.76""], [""0.04324"", ""1349.01""], [""0.04325"", ""213.12""], [""0.04326"", ""27.74""], [""0.04333"", ""405.12""], [""0.04334"", ""3948.00""], [""0.04337"", ""410.18""]]"
2026-08-25T14:10:02.142258Z,1787667002142,PIPPINUSDT,0.018756,8747.82,0.018895,29106.47,69187.52,200488.37,1787667001848,"[[""0.018756"", ""8747.82""], [""0.018755"", ""1548.86""], [""0.018754"", ""1259.48""], [""0.018752"", ""18479.59""], [""0.018749"", ""191.87""], [""0.018743"", ""9242.78""], [""0.018734"", ""9243.64""], [""0.018673"", ""203.18""], [""0.018642"", ""1138.43""], [""0.018632"", ""1248.52""], [""0.018607"", ""125.62""], [""0.018585"", ""126.60""], [""0.018573"", ""1094.00""], [""0.018480"", ""2146.85""], [""0.018467"", ""123.75""], [""0.018466"", ""1702.47""], [""0.018457"", ""1414.42""], [""0.018447"", ""1360.22""], [""0.018440"", ""1326.96""], [""0.018407"", ""8462.46""]]","[[""0.018895"", ""29106.47""], [""0.018896"", ""536.00""], [""0.018897"", ""13494.20""], [""0.018900"", ""83129.85""], [""0.018901"", ""9233.95""], [""0.018902"", ""9233.95""], [""0.018908"", ""4160.00""], [""0.018909"", ""2096.00""], [""0.018917"", ""8813.24""], [""0.018918"", ""2620.00""], [""0.018930"", ""186.54""], [""0.018940"", ""10530.00""], [""0.018941"", ""8022.72""], [""0.018942"", ""4162.68""], [""0.018946"", ""3690.00""], [""0.018947"", ""3142.00""], [""0.018952"", ""1760.91""], [""0.018988"", ""5260.00""], [""0.018989"", ""1113.27""], [""0.019031"", ""196.59""]]"
2026-08-25T14:10:02.142258Z,1787667002142,NILUSDT,0.04163,122.30,0.04176,122.50,52521.55,41019.26,1787667002713,"[[""0.04163"", ""122.30""], [""0.04160"", ""553.66""], [""0.04159"", ""1178.03""], [""0.04158"", ""6075.00""], [""0.04156"", ""4326.00""], [""0.04150"", ""234.53""], [""0.04149"", ""21150.00""], [""0.04148"", ""11896.50""], [""0.04145"", ""2624.40""], [""0.04144"", ""28.96""], [""0.04143"", ""34.48""], [""0.04142"", ""1231.88""], [""0.04141"", ""28.98""], [""0.04140"", ""28.99""], [""0.04139"", ""33.09""], [""0.04138"", ""29.00""], [""0.04137"", ""1154.61""], [""0.04136"", ""29.14""], [""0.04133"", ""874.00""], [""0.04131"", ""888.00""]]","[[""0.04176"", ""122.50""], [""0.04177"", ""2500.00""], [""0.04178"", ""3038.00""], [""0.04184"", ""1020.61""], [""0.04185"", ""2500.00""], [""0.04186"", ""1202.00""], [""0.04188"", ""2500.00""], [""0.04189"", ""10575.00""], [""0.04192"", ""2163.00""], [""0.04196"", ""3081.75""], [""0.04197"", ""32.60""], [""0.04198"", ""636.48""], [""0.04199"", ""222.03""], [""0.04200"", ""246.55""], [""0.04201"", ""33.29""], [""0.04202"", ""7376.56""], [""0.04203"", ""111.78""], [""0.04204"", ""31.15""], [""0.04205"", ""28.54""], [""0.04206"", ""3597.42""]]"
2026-08-25T15:10:01.638107Z,1787670601638,PIPPINUSDT,0.018640,7787.62,0.018727,39580.00,261561.14,205207.58,1787670601849,"[[""0.018640"", ""7787.62""], [""0.018639"", ""9311.87""], [""0.018638"", ""9311.87""], [""0.018628"", ""83804.94""], [""0.018607"", ""125.62""], [""0.018599"", ""10408.90""], [""0.018589"", ""9314.90""], [""0.018585"", ""126.60""], [""0.018556"", ""1241.47""], [""0.018553"", ""1450.92""], [""0.018503"", ""1156.89""], [""0.018499"", ""1334.25""], [""0.018467"", ""123.75""], [""0.018457"", ""2771.96""], [""0.018450"", ""13724.04""], [""0.018447"", ""2526.15""], [""0.018419"", ""132.35""], [""0.018344"", ""57456.39""], [""0.018303"", ""176.78""], [""0.018241"", ""49273.87""]]","[[""0.018727"", ""39580.00""], [""0.018728"", ""14416.91""], [""0.018729"", ""2338.00""], [""0.018730"", ""64.66""], [""0.018742"", ""536.00""], [""0.018743"", ""18619.59""], [""0.018745"", ""83771.68""], [""0.018748"", ""4160.00""], [""0.018749"", ""2096.00""], [""0.018757"", ""10530.00""], [""0.018758"", ""2620.00""], [""0.018791"", ""3720.00""], [""0.018792"", ""674.83""], [""0.018793"", ""8813.24""], [""0.018797"", ""3142.00""], [""0.018800"", ""1444.15""], [""0.018802"", ""1411.06""], [""0.018809"", ""198.55""], [""0.018814"", ""5310.00""], [""0.018815"", ""1760.91""]]"
2026-08-25T15:10:01.638107Z,1787670601638,NILUSDT,0.04153,865.20,0.04166,122.80,121401.98000000001,75036.03,1787670602713,"[[""0.04153"", ""865.20""], [""0.04151"", ""283.12""], [""0.04150"", ""392.17""], [""0.04149"", ""2500.00""], [""0.04148"", ""68902.32""], [""0.04146"", ""6075.00""], [""0.04145"", ""4326.00""], [""0.04140"", ""234.53""], [""0.04139"", ""21150.00""], [""0.04137"", ""3244.50""], [""0.04135"", ""29.37""], [""0.04134"", ""29.03""], [""0.04133"", ""221.31""], [""0.04132"", ""221.31""], [""0.04131"", ""581.13""], [""0.04130"", ""1861.06""], [""0.04129"", ""30.46""], [""0.04128"", ""7486.58""], [""0.04127"", ""2939.04""], [""0.04126"", ""29.85""]]","[[""0.04166"", ""122.80""], [""0.04168"", ""3038.00""], [""0.04170"", ""1081.50""], [""0.04172"", ""1825.00""], [""0.04176"", ""1195.13""], [""0.04177"", ""3741.29""], [""0.04178"", ""21473.00""], [""0.04179"", ""3948.00""], [""0.04183"", ""2275.74""], [""0.04184"", ""33.38""], [""0.04185"", ""32.73""], [""0.04186"", ""542.79""], [""0.04187"", ""1804.68""], [""0.04188"", ""32.37""], [""0.04189"", ""28.65""], [""0.04190"", ""28.64""], [""0.04191"", ""4175.70""], [""0.04192"", ""28.63""], [""0.04194"", ""29250.00""], [""0.04199"", ""378.00""]]"
2026-08-25T16:10:01.373439Z,1787674201373,PIPPINUSDT,0.018804,39580.00,0.018875,1541.64,219940.33000000002,146107.41,1787674201449,"[[""0.018804"", ""39580.00""], [""0.018803"", ""9226.45""], [""0.018801"", ""9225.30""], [""0.018791"", ""55340.58""], [""0.018790"", ""27670.29""], [""0.018758"", ""9226.98""], [""0.018747"", ""9223.92""], [""0.018671"", ""188.46""], [""0.018620"", ""1325.55""], [""0.018603"", ""123.88""], [""0.018551"", ""1204.33""], [""0.018532"", ""117.84""], [""0.018521"", ""1807.47""], [""0.018480"", ""1438.17""], [""0.018478"", ""1423.78""], [""0.018467"", ""121.32""], [""0.018458"", ""48694.58""], [""0.018457"", ""2528.97""], [""0.018456"", ""1340.11""], [""0.018419"", ""132.35""]]","[[""0.018875"", ""1541.64""], [""0.018886"", ""196.23""], [""0.018916"", ""536.00""], [""0.018917"", ""1213.75""], [""0.018919"", ""4160.00""], [""0.018922"", ""4026.80""], [""0.018928"", ""2620.00""], [""0.018930"", ""182.55""], [""0.018932"", ""8813.24""], [""0.018935"", ""82921.13""], [""0.018937"", ""18449.80""], [""0.018952"", ""3690.00""], [""0.018953"", ""1411.06""], [""0.018957"", ""3142.00""], [""0.018975"", ""2062.75""], [""0.018978"", ""1760.91""], [""0.018981"", ""2893.96""], [""0.018985"", ""5260.00""], [""0.018986"", ""1097.00""], [""0.019012"", ""128.59""]]"
2026-08-25T16:10:01.373439Z,1787674201373,NILUSDT,0.04182,219.30,0.04195,3038.00,104726.75,147342.79,1787674201113,"[[""0.04182"", ""219.30""], [""0.04177"", ""266.92""], [""0.04176"", ""1081.63""], [""0.04175"", ""2500.00""], [""0.04174"", ""10401.00""], [""0.04168"", ""21778.00""], [""0.04166"", ""7623.00""], [""0.04163"", ""234.53""], [""0.04162"", ""3244.50""], [""0.04160"", ""28.85""], [""0.04159"", ""1746.24""], [""0.04158"", ""32.42""], [""0.04157"", ""110.07""], [""0.04156"", ""30.52""], [""0.04155"", ""32.55""], [""0.04154"", ""1307.16""], [""0.04153"", ""31.81""], [""0.04152"", ""29.34""], [""0.04151"", ""28.91""], [""0.04150"", ""54000.00""]]","[[""0.04195"", ""3038.00""], [""0.04199"", ""617.98""], [""0.04200"", ""79557.22""], [""0.04202"", ""8377.00""], [""0.04207"", ""14523.00""], [""0.04209"", ""33.81""], [""0.04210"", ""32.98""], [""0.04211"", ""218.97""], [""0.04212"", ""218.97""], [""0.04213"", ""218.79""], [""0.04214"", ""28.48""], [""0.04215"", ""28.47""], [""0.04216"", ""32.76""], [""0.04217"", ""28.46""], [""0.04218"", ""28.45""], [""0.04220"", ""3192.00""], [""0.04226"", ""29250.00""], [""0.04229"", ""1785.00""], [""0.04240"", ""2830.36""], [""0.04242"", ""3302.09""]]"
2026-08-25T17:10:01.776113Z,1787677801776,PIPPINUSDT,0.018686,3964.68,0.018801,1139.27,257578.41,180410.3,1787677801549,"[[""0.018686"", ""3964.68""], [""0.018685"", ""13513.51""], [""0.018676"", ""55637.71""], [""0.018675"", ""27822.56""], [""0.018671"", ""188.46""], [""0.018667"", ""9277.20""], [""0.018652"", ""9302.74""], [""0.018616"", ""9302.57""], [""0.018603"", ""123.88""], [""0.018600"", ""9302.57""], [""0.018567"", ""2882.92""], [""0.018556"", ""1373.45""], [""0.018553"", ""5147.16""], [""0.018544"", ""1393.96""], [""0.018541"", ""1331.20""], [""0.018532"", ""117.84""], [""0.018483"", ""230.31""], [""0.018379"", ""214.77""], [""0.018345"", ""48994.53""], [""0.018344"", ""57456.39""]]","[[""0.018801"", ""1139.27""], [""0.018802"", ""3986.53""], [""0.018822"", ""39580.00""], [""0.018823"", ""9278.93""], [""0.018828"", ""9280.49""], [""0.018833"", ""536.00""], [""0.018834"", ""27812.56""], [""0.018835"", ""31973.67""], [""0.018836"", ""27813.67""], [""0.018839"", ""2096.00""], [""0.018842"", ""2203.72""], [""0.018846"", ""1837.21""], [""0.018848"", ""4031.06""], [""0.018857"", ""202.79""], [""0.018863"", ""1174.00""], [""0.018864"", ""1113.27""], [""0.018884"", ""8813.24""], [""0.018885"", ""3606.41""], [""0.018886"", ""3700.00""], [""0.018905"", ""231.48""]]"
2026-08-25T17:10:01.776113Z,1787677801776,NILUSDT,0.04162,122.40,0.04178,3038.00,55482.88,91618.41,1787677802613,"[[""0.04162"", ""122.40""], [""0.04160"", ""276.24""], [""0.04159"", ""805.23""], [""0.04158"", ""2500.00""], [""0.04157"", ""6075.00""], [""0.04153"", ""2500.00""], [""0.04152"", ""4326.00""], [""0.04145"", ""234.53""], [""0.04144"", ""3872.50""], [""0.04143"", ""21150.00""], [""0.04142"", ""29.85""], [""0.04141"", ""28.98""], [""0.04140"", ""580.59""], [""0.04139"", ""220.77""], [""0.04138"", ""9772.00""], [""0.04137"", ""29.01""], [""0.04136"", ""32.56""], [""0.04135"", ""33.42""], [""0.04134"", ""2862.45""], [""0.04133"", ""31.35""]]","[[""0.04178"", ""3038.00""], [""0.04184"", ""2163.00""], [""0.04187"", ""10575.00""], [""0.04191"", ""3192.00""], [""0.04194"", ""461.34""], [""0.04195"", ""1160.83""], [""0.04196"", ""3464.37""], [""0.04197"", ""840.33""], [""0.04198"", ""3201.20""], [""0.04199"", ""28.58""], [""0.04200"", ""21395.03""], [""0.04201"", ""29.04""], [""0.04202"", ""28.56""], [""0.04203"", ""1788.39""], [""0.04206"", ""29250.00""], [""0.04212"", ""1785.00""], [""0.04225"", ""5384.62""], [""0.04227"", ""2117.05""], [""0.04229"", ""1682.41""], [""0.04231"", ""33.66""]]"
2026-08-25T18:10:02.287091Z,1787681402287,PIPPINUSDT,0.019319,15811.79,0.019394,1269.45,206332.96,168363.6,1787681402449,"[[""0.019319"", ""15811.79""], [""0.019318"", ""7193.01""], [""0.019317"", ""13200.80""], [""0.019286"", ""26972.56""], [""0.019285"", ""53973.02""], [""0.019283"", ""8990.39""], [""0.019282"", ""17976.14""], [""0.019274"", ""1510.97""], [""0.019204"", ""220.61""], [""0.019137"", ""168.28""], [""0.019102"", ""1290.65""], [""0.019045"", ""1651.30""], [""0.019037"", ""3109.68""], [""0.019032"", ""1460.31""], [""0.019022"", ""2395.10""], [""0.019013"", ""176.20""], [""0.019012"", ""1274.54""], [""0.018942"", ""162.88""], [""0.018835"", ""980.89""], [""0.018798"", ""47813.84""]]","[[""0.019394"", ""1269.45""], [""0.019395"", ""20471.01""], [""0.019396"", ""10259.84""], [""0.019397"", ""171.64""], [""0.019407"", ""536.00""], [""0.019408"", ""4160.00""], [""0.019411"", ""4026.80""], [""0.019415"", ""26967.69""], [""0.019416"", ""53927.70""], [""0.019434"", ""174.52""], [""0.019436"", ""8982.89""], [""0.019449"", ""10150.00""], [""0.019450"", ""2620.00""], [""0.019466"", ""3606.41""], [""0.019467"", ""3590.00""], [""0.019470"", ""2096.00""], [""0.019479"", ""3142.00""], [""0.019511"", ""5120.00""], [""0.019512"", ""5317.86""], [""0.019519"", ""1773.79""]]"
