event_id,run_utc,pair,event_type,adjustment_type,orig_net_pct,adj_net_pct,fill_prob_applied,slippage_pct_applied,n_depth_snapshots,confidence,is_retroactive_seed
NILUSDT-1.0-4h-COMPLETE_RT-1787745600000,2026-08-26T13:05:01Z,NILUSDT-1.0-4h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,48,robust (48 snapshots),False
NILUSDT-1.0-6h-COMPLETE_RT-1787745600000,2026-08-26T13:05:01Z,NILUSDT-1.0-6h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,48,robust (48 snapshots),False
NILUSDT-0.9-1h-FORCED_CLOSE_ASK-1787745600000,2026-08-26T13:05:01Z,NILUSDT-0.9-1h,FORCED_CLOSE_ASK,slippage,-2.05814,-2.08042,,0.02183,48,robust (48 snapshots),False
NILUSDT-0.9-1h-COMPLETE_RT-1787745600000,2026-08-26T13:05:01Z,NILUSDT-0.9-1h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,48,robust (48 snapshots),False
NILUSDT-0.9-2h-COMPLETE_RT-1787745600000,2026-08-26T13:05:01Z,NILUSDT-0.9-2h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,48,robust (48 snapshots),False
NILUSDT-0.9-3h-COMPLETE_RT-1787745600000,2026-08-26T13:05:01Z,NILUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,48,robust (48 snapshots),False
NILUSDT-0.9-4h-COMPLETE_RT-1787745600000,2026-08-26T13:05:01Z,NILUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,48,robust (48 snapshots),False
NILUSDT-0.9-6h-COMPLETE_RT-1787745600000,2026-08-26T13:05:01Z,NILUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,48,robust (48 snapshots),False
GOATUSDT-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8863,0.8863,,20,robust (20 snapshots),False
PIPPINUSDT-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
NILUSDT-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
XYOUSDT-0.5-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,XYOUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.4052,0.8104,,20,robust (20 snapshots),False
GOATUSDT-0.5-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.44315,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.6-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.53178,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.7-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.62041,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.8-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.70904,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.9-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.79767,0.8863,,20,robust (20 snapshots),False
GOATUSDT-1.0-FRESH-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.8863,0.8863,,20,robust (20 snapshots),False
XPRUSDT-0.5-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,XPRUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.45125,0.9025,,20,robust (20 snapshots),False
XPRUSDT-0.6-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,XPRUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.5415,0.9025,,20,robust (20 snapshots),False
XPRUSDT-0.7-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,XPRUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.63175,0.9025,,20,robust (20 snapshots),False
XPRUSDT-0.8-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,XPRUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.722,0.9025,,20,robust (20 snapshots),False
PIPPINUSDT-0.5-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.45125,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-0.6-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.5415,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-0.7-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.63175,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-0.8-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.722,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-0.9-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-1.0-FRESH-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
MINAUSDT-1.0-1h-FORCED_CLOSE_BID-1787749200000,2026-08-26T14:05:02Z,MINAUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-1.80019,-1.80019,,-0.0,20,robust (20 snapshots),False
SFPUSDT-1.0-2h-FORCED_CLOSE_BID-1787749200000,2026-08-26T14:05:02Z,SFPUSDT-1.0-2h,FORCED_CLOSE_BID,slippage,-0.4942,-0.50642,,0.01228,20,robust (20 snapshots),False
GOATUSDT-1.0-1h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8863,0.8863,,20,robust (20 snapshots),False
GOATUSDT-1.0-2h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8863,0.8863,,20,robust (20 snapshots),False
GOATUSDT-1.0-3h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-1.0-3h,COMPLETE_RT,fill_probability,1.0,0.8863,0.8863,,20,robust (20 snapshots),False
GOATUSDT-1.0-4h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-1.0-4h,COMPLETE_RT,fill_probability,1.0,0.8863,0.8863,,20,robust (20 snapshots),False
GOATUSDT-1.0-6h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-1.0-6h,COMPLETE_RT,fill_probability,1.0,0.8863,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.9-1h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.9-1h,COMPLETE_RT,fill_probability,0.9,0.79767,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.9-2h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.9-2h,COMPLETE_RT,fill_probability,0.9,0.79767,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.9-3h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.79767,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.9-4h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.79767,0.8863,,20,robust (20 snapshots),False
GOATUSDT-0.9-6h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,GOATUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.79767,0.8863,,20,robust (20 snapshots),False
XPRUSDT-1.0-1h-FORCED_CLOSE_ASK-1787749200000,2026-08-26T14:05:02Z,XPRUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.27418,-0.27984,,0.00565,20,robust (20 snapshots),False
XPRUSDT-0.9-1h-FORCED_CLOSE_ASK-1787749200000,2026-08-26T14:05:02Z,XPRUSDT-0.9-1h,FORCED_CLOSE_ASK,slippage,-0.32413,-0.3298,,0.00565,20,robust (20 snapshots),False
PIPPINUSDT-1.0-1h-FORCED_CLOSE_ASK-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,0.29815,0.27607,,0.02216,49,robust (49 snapshots),False
PIPPINUSDT-1.0-2h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-1.0-3h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-1.0-3h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-1.0-4h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-1.0-4h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-1.0-6h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-1.0-6h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-0.9-1h-FORCED_CLOSE_ASK-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.9-1h,FORCED_CLOSE_ASK,slippage,0.2486,0.2265,,0.02216,49,robust (49 snapshots),False
PIPPINUSDT-0.9-2h-FORCED_CLOSE_ASK-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.9-2h,FORCED_CLOSE_ASK,slippage,0.47254,0.4505,,0.02216,49,robust (49 snapshots),False
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787749200000,2026-08-26T14:05:02Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-3.501,-3.5042,,0.00309,20,robust (20 snapshots),False
SUSDT-0.9-1h-FORCED_CLOSE_ASK-1787749200000,2026-08-26T14:05:02Z,SUSDT-0.9-1h,FORCED_CLOSE_ASK,slippage,-3.55249,-3.55569,,0.00309,20,robust (20 snapshots),False
NILUSDT-0.5-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.45125,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.6-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.5415,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.7-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.63175,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.8-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.722,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.9-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
NILUSDT-1.0-FRESH-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
NILUSDT-1.0-1h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
NILUSDT-1.0-2h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
NILUSDT-1.0-3h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-1.0-3h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
NILUSDT-1.0-4h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-1.0-4h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
NILUSDT-1.0-6h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-1.0-6h,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.9-1h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.9-1h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.9-2h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.9-2h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.9-3h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.9-4h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
NILUSDT-0.9-6h-COMPLETE_RT-1787749200000,2026-08-26T14:05:02Z,NILUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,49,robust (49 snapshots),False
MINAUSDT-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT,COMPLETE_RT,fill_probability,1.0,0.6099,0.6099,,21,robust (21 snapshots),False
SFPUSDT-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.8456,0.8456,,21,robust (21 snapshots),False
XYOUSDT-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.8034,0.8034,,21,robust (21 snapshots),False
GOATUSDT-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8903,0.8903,,21,robust (21 snapshots),False
PIPPINUSDT-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,PIPPINUSDT,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,50,robust (50 snapshots),False
NILUSDT-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,NILUSDT,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,50,robust (50 snapshots),False
MINAUSDT-0.5-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.30495,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.6-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.36594,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.7-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.42693,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.8-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.48792,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.9-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.54891,0.6099,,21,robust (21 snapshots),False
MINAUSDT-1.0-FRESH-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.6099,0.6099,,21,robust (21 snapshots),False
SFPUSDT-0.5-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.4228,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.6-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.50736,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.7-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.59192,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.8-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.67648,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.9-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.76104,0.8456,,21,robust (21 snapshots),False
SFPUSDT-1.0-FRESH-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.8456,0.8456,,21,robust (21 snapshots),False
XYOUSDT-0.5-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.4017,0.8034,,21,robust (21 snapshots),False
XYOUSDT-0.6-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.48204,0.8034,,21,robust (21 snapshots),False
XYOUSDT-0.7-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.56238,0.8034,,21,robust (21 snapshots),False
XYOUSDT-0.8-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.64272,0.8034,,21,robust (21 snapshots),False
XYOUSDT-0.9-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.72306,0.8034,,21,robust (21 snapshots),False
XYOUSDT-1.0-FRESH-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.8034,0.8034,,21,robust (21 snapshots),False
GOATUSDT-0.5-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,GOATUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.44515,0.8903,,21,robust (21 snapshots),False
GOATUSDT-0.6-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,GOATUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.53418,0.8903,,21,robust (21 snapshots),False
GOATUSDT-0.7-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,GOATUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.62321,0.8903,,21,robust (21 snapshots),False
GOATUSDT-0.8-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,GOATUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.71224,0.8903,,21,robust (21 snapshots),False
GOATUSDT-0.9-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,GOATUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.80127,0.8903,,21,robust (21 snapshots),False
GOATUSDT-1.0-FRESH-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,GOATUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.8903,0.8903,,21,robust (21 snapshots),False
PIPPINUSDT-0.5-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,PIPPINUSDT-0.5,COMPLETE_RT,fill_probability,0.5,0.45125,0.9025,,50,robust (50 snapshots),False
PIPPINUSDT-0.6-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,PIPPINUSDT-0.6,COMPLETE_RT,fill_probability,0.6,0.5415,0.9025,,50,robust (50 snapshots),False
PIPPINUSDT-0.7-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,PIPPINUSDT-0.7,COMPLETE_RT,fill_probability,0.7,0.63175,0.9025,,50,robust (50 snapshots),False
PIPPINUSDT-0.8-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,PIPPINUSDT-0.8,COMPLETE_RT,fill_probability,0.8,0.722,0.9025,,50,robust (50 snapshots),False
PIPPINUSDT-0.9-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,PIPPINUSDT-0.9,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,50,robust (50 snapshots),False
PIPPINUSDT-1.0-FRESH-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,PIPPINUSDT-1.0-FRESH,COMPLETE_RT,fill_probability,1.0,0.9025,0.9025,,50,robust (50 snapshots),False
MINAUSDT-1.0-1h-FORCED_CLOSE_BID-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,0.81006,0.81006,,-0.0,21,robust (21 snapshots),False
MINAUSDT-1.0-2h-FORCED_CLOSE_BID-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-1.0-2h,FORCED_CLOSE_BID,slippage,-0.19112,-0.19112,,-0.0,21,robust (21 snapshots),False
MINAUSDT-1.0-3h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-1.0-3h,COMPLETE_RT,fill_probability,1.0,0.6099,0.6099,,21,robust (21 snapshots),False
MINAUSDT-1.0-4h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-1.0-4h,COMPLETE_RT,fill_probability,1.0,0.6099,0.6099,,21,robust (21 snapshots),False
MINAUSDT-1.0-6h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-1.0-6h,COMPLETE_RT,fill_probability,1.0,0.6099,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.9-1h-FORCED_CLOSE_BID-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.9-1h,FORCED_CLOSE_BID,slippage,0.7594,0.7594,,-0.0,21,robust (21 snapshots),False
MINAUSDT-0.9-2h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.9-2h,COMPLETE_RT,fill_probability,0.9,0.54891,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.9-3h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.54891,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.9-4h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.54891,0.6099,,21,robust (21 snapshots),False
MINAUSDT-0.9-6h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,MINAUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.54891,0.6099,,21,robust (21 snapshots),False
SFPUSDT-1.0-1h-FORCED_CLOSE_BID-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.46323,-0.47488,,0.0117,21,robust (21 snapshots),False
SFPUSDT-1.0-1h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8456,0.8456,,21,robust (21 snapshots),False
SFPUSDT-1.0-2h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8456,0.8456,,21,robust (21 snapshots),False
SFPUSDT-1.0-3h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-1.0-3h,COMPLETE_RT,fill_probability,1.0,0.8456,0.8456,,21,robust (21 snapshots),False
SFPUSDT-1.0-4h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-1.0-4h,COMPLETE_RT,fill_probability,1.0,0.8456,0.8456,,21,robust (21 snapshots),False
SFPUSDT-1.0-6h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-1.0-6h,COMPLETE_RT,fill_probability,1.0,0.8456,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.9-1h-FORCED_CLOSE_BID-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.9-1h,FORCED_CLOSE_BID,slippage,-0.51325,-0.52489,,0.0117,21,robust (21 snapshots),False
SFPUSDT-0.9-1h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.9-1h,COMPLETE_RT,fill_probability,0.9,0.76104,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.9-2h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.9-2h,COMPLETE_RT,fill_probability,0.9,0.76104,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.9-3h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.76104,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.9-4h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.76104,0.8456,,21,robust (21 snapshots),False
SFPUSDT-0.9-6h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,SFPUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.76104,0.8456,,21,robust (21 snapshots),False
XYOUSDT-1.0-1h-FORCED_CLOSE_ASK-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-3.06434,-3.15635,,0.08932,21,robust (21 snapshots),False
XYOUSDT-1.0-1h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8034,0.8034,,21,robust (21 snapshots),False
XYOUSDT-1.0-2h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8034,0.8034,,21,robust (21 snapshots),False
XYOUSDT-1.0-3h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-1.0-3h,COMPLETE_RT,fill_probability,1.0,0.8034,0.8034,,21,robust (21 snapshots),False
XYOUSDT-1.0-4h-COMPLETE_RT-1787752800000,2026-08-26T15:05:02Z,XYOUSDT-1.0-4h,COMPLETE_RT,fill_probability,1.0,0.8034,0.8034,,21,robust (21 snapshots),False
