ts_ms,side,fill_price,mid_at_fill,px_1h,px_2h,px_4h,px_8h,px_12h
1787209200000,bid,0.002723315,0.002737,0.0028685,0.0028619,0.0028685,0.0028802,0.0028522
1787212800000,ask,0.0028139999999999997,0.0028,0.0028619,0.0028481,0.0028891,0.0028807,0.0028544
1787216400000,bid,0.0028541575,0.0028685,0.0028481,0.0028685,0.0028762,0.002876,0.0028649
1787220000000,bid,0.0028475905000000003,0.0028619,0.0028685,0.0028891,0.0028816,0.0028645,0.0028546
1787223600000,ask,0.0028623405,0.0028481,0.0028891,0.0028762,0.0028802,0.0028522,0.0028666
1787227200000,ask,0.0028828424999999998,0.0028685,0.0028762,0.0028816,0.0028807,0.0028544,0.0028605
1787230800000,bid,0.0028746545,0.0028891,0.0028816,0.0028802,0.002876,0.0028649,0.0028639
1787234400000,ask,0.0028905809999999997,0.0028762,0.0028802,0.0028807,0.0028645,0.0028546,0.0029858
1787238000000,bid,0.0028671919999999997,0.0028816,0.0028807,0.002876,0.0028522,0.0028666,0.0029745
1787241600000,bid,0.002865799,0.0028802,0.002876,0.0028645,0.0028544,0.0028605,0.0029762
1787252400000,bid,0.0028501775,0.0028645,0.0028544,0.0028649,0.0028666,0.0029745,0.0029881
1787259600000,ask,0.0028686719999999996,0.0028544,0.0028546,0.0028666,0.0028639,0.0029775,0.0029752
1787266800000,bid,0.002840327,0.0028546,0.0028605,0.0028639,0.0029745,0.0029881,0.0029599
1787266800000,ask,0.0028688729999999996,0.0028546,0.0028605,0.0028639,0.0029745,0.0029881,0.0029599
1787277600000,ask,0.0028782194999999997,0.0028639,0.0029745,0.0029762,0.002969,0.0029807,0.0029628
1787288400000,bid,0.002961319,0.0029762,0.002969,0.0029881,0.0029752,0.0029546,0.0029465
1787295600000,ask,0.0029838449999999997,0.002969,0.0029996,0.0029752,0.0029599,0.0029603,0.0029411
1787299200000,bid,0.0029731595,0.0029881,0.0029752,0.0029807,0.0029679,0.0029439,0.0029273
1787306400000,ask,0.0029900759999999995,0.0029752,0.0029599,0.0029679,0.0029628,0.002946,0.0029455
1787310000000,bid,0.0029657965000000003,0.0029807,0.0029679,0.0029546,0.0029603,0.0029411,
1787320800000,ask,0.0029693729999999995,0.0029546,0.0029603,0.0029439,0.002946,0.0029455,
1787324400000,bid,0.0029479859999999997,0.0029628,0.0029439,0.0029465,0.0029411,,
1787328000000,bid,0.0029454984999999997,0.0029603,0.0029465,0.002946,0.0029273,,
1787342400000,bid,0.0029263945,0.0029411,0.0029359,0.0029455,,,
1787346000000,ask,0.0029419364999999998,0.0029273,0.0029455,,,,
1787349600000,ask,0.0029505795,0.0029359,,,,,
